x0,x1,y
6.882114187094798,19.78378207101296,0.0
28.853305154165458,12.4764227012443,0.0
2.147312354277433,24.028004277212048,0.0
6.847783141678924,25.60120162860902,0.0
17.15084857998554,7.65568509580018,0.0
15.122151257447488,2.2522366256426785,0.0
11.184219390119178,12.85074366460903,0.0
10.77607211495707,29.952589487709485,0.0
5.677211041321019,20.111194422923912,0.0
26.34941849682462,4.945508433191966,0.0
29.754810785438828,6.982531402506545,0.0
22.85257456790454,17.628845866832872,0.0
12.387975072766544,14.865839723994947,0.0
18.255056381448412,9.37904330212454,0.0
15.637071946470714,13.500237537163711,0.0
21.506904058051603,10.150961521770812,0.0
25.32777063735503,14.143767545599223,0.0
18.155104853999102,20.889520157430685,0.0
12.723652285885272,5.284412628486283,0.0
14.60593996336863,11.722254108173694,0.0
15.628249939240241,12.80393037434877,0.0
14.198247783063815,6.043405843465858,0.0
16.11767527124633,6.078794369796978,0.0
20.389529244639217,11.570790454694814,0.0
12.801488737336996,0.13537144301171367,0.0
27.341075344742457,9.675327972260128,0.0
4.873732627491813,26.44620431058459,0.0
18.618726258329044,0.26739506310735517,0.0
15.485224570213715,23.493457097515893,0.0
16.692599230185742,23.851648763452616,0.0
4.146231773282146,26.353573968335606,0.0
21.908743018767606,15.900692999604555,0.0
26.142870887681397,15.014007608766109,0.0
24.846978698211224,12.555393399740955,0.0
28.678091525985714,9.059540246740545,0.0
4.098666291483265,20.469353891167504,0.0
9.562618665466932,17.94233044648311,0.0
10.629759454119418,13.455049520851306,0.0
5.173421632193259,28.184656998839863,0.0
18.549891579528033,0.1768064471420594,0.0
21.771774317782608,0.9438197918922331,0.0
6.894085139132308,26.40983258799634,0.0
15.223663935877898,21.178236344773616,0.0
18.767343310847867,22.645093113082993,0.0
12.904488431699027,9.673574930910517,0.0
28.056370139697943,9.102304594779932,0.0
23.334851619601178,11.564355668513556,0.0
5.968548679398317,12.907686010952592,0.0
15.445062837231609,3.0138588621825346,0.0
18.264513145071046,3.0599887039312823,0.0
22.417286769667875,0.8715572214961953,0.0
4.11886950209921,15.37953381652682,0.0
2.5691348246985957,25.068774879605538,0.0
27.27094699774184,12.275535901561348,0.0
16.37251461642761,23.431560680243468,0.0
21.42309557590167,0.06592284366519152,0.0
29.555906839448227,19.38051403879803,0.0
4.517170201877044,20.260569633396806,0.0
6.076603566108682,10.580692103383845,0.0
21.689875501816182,7.787620199783738,0.0
3.9681773597611403,22.173856823304625,0.0
16.66371956239959,27.754294877877847,0.0
5.827582759193622,13.1681084119955,0.0
2.325528332221316,28.089243863422034,0.0
9.049305660942672,15.02163531080835,0.0
29.09447134665011,15.769117925273266,0.0
16.558420187597818,19.32915626761414,0.0
19.9996078559278,17.975641417353376,0.0
20.280006594597165,9.180256044687084,0.0
19.235323178005878,22.64914303851259,0.0
24.03395348898907,7.9042231157518295,0.0
0.09881713375049284,26.28771454518135,0.0
16.888492058451202,4.634792676148006,0.0
18.952295558165297,10.83888071917209,0.0
5.429898598792055,13.02628468590594,0.0
4.774443064868251,11.621824166932107,0.0
11.547209026222529,21.46946110213487,0.0
27.463436746359644,11.200226154842392,0.0
19.45531041007986,17.306331855717147,0.0
25.881436294379377,9.175823856654556,0.0
7.214620615702111,14.154640813369408,0.0
13.272342642958018,23.8748418601231,0.0
17.623036930474704,26.27503309045799,0.0
1.8395429631538984,16.285545188305914,0.0
14.914417988268747,7.5536291791655055,0.0
21.155547261471703,8.699385635285523,0.0
21.004466524896813,1.0266325503552987,0.0
6.421172071120158,25.004919980055323,0.0
26.502191362372212,8.99704417982509,0.0
23.299116090055573,2.2296299138456788,0.0
19.390832033040247,11.417014240159194,0.0
1.3203020734285986,20.320690467620665,0.0
18.552616199835708,12.48061033068725,0.0
29.339825698299585,8.724053054103177,0.0
29.606197533213187,19.175747477173417,0.0
0.42229578538748314,10.32896380226725,0.0
15.744183011039791,1.0984894917984533,0.0
4.695149037279816,22.331027065218443,0.0
15.05158577515465,9.704816710917116,0.0
18.62995714163977,16.562762971815093,0.0
0.3848270311549806,11.478351537984997,0.0
29.16424179436115,5.26063871936259,0.0
20.033064569115027,16.2965820130271,0.0
14.515647987748812,8.259017187241636,0.0
16.649651882756658,17.467907332841335,0.0
18.113698948644977,20.45418681994613,0.0
18.18763221914735,25.3134616004868,0.0
20.181424566676096,14.953975836628322,0.0
10.776029438520993,17.585169497963943,0.0
20.28769505855201,5.546162879927154,0.0
16.050621186091934,1.715113577635431,0.0
10.38353186178329,17.82120233442866,0.0
26.461938058903,17.098277324800446,0.0
14.171722905815656,13.31675066769014,0.0
20.893482807174017,11.794103058031073,0.0
26.817593081919412,19.331280180269978,0.0
8.412269540505864,25.65107473877833,0.0
12.458909377318747,24.943461192185378,0.0
5.791970342095622,22.263626920135774,0.0
25.844913920689393,18.6803490920728,0.0
27.679579213361027,14.274038079963393,1.0
11.390827415110872,1.428055234105079,1.0
10.1303311042975,11.989981075379873,1.0
26.202219471288746,9.250122739818776,1.0
21.12894103972133,2.309864349211004,1.0
25.438347258122658,5.804865857526847,1.0
0.19882217428470517,15.967185081215916,1.0
19.974748067339245,29.59649634331922,1.0
1.4412512976534708,11.840033087718464,1.0
8.79614073706534,23.897032712638293,1.0
17.451270968182925,26.499613502669142,1.0
10.86754469919617,23.533615642381474,1.0
27.503192729794993,0.26905588786630186,1.0
20.230207285244397,16.684070427909006,1.0
16.934458078934437,29.483717640634342,1.0
25.466935989136427,13.54743583831542,1.0
29.33475389901732,15.186057199771435,1.0
26.709571103639778,10.843861411255757,1.0
15.567919220753259,23.343279754943183,1.0
4.55679124398541,21.073337216784317,1.0
6.216512679184981,4.538636383221954,1.0
8.859819585667783,8.412987694275367,1.0
1.1789164051391032,8.955614979381703,1.0
1.9554895264343897,9.153133007851885,1.0
9.098258876661212,8.750876542968623,1.0
0.9046956067085943,2.3199434032418385,1.0
8.308858572866924,2.4331747899711065,1.0
0.5295027762715288,8.139945985624655,1.0
7.882955244932738,3.6430690716448453,1.0
6.944358807679666,5.073961768836298,1.0
4.108054874649842,1.0379344607175722,1.0
9.375234034001856,4.324827665970793,1.0
5.803993673163231,6.63002123088761,1.0
5.158605989137802,0.1192606667345697,1.0
1.0036310244016322,0.11504045517399253,1.0
7.735789300455174,0.914232932998269,1.0
2.1612250142076106,1.814088855815179,1.0
2.35277275788866,3.500106704259218,1.0
4.231812166161351,4.804771716979158,1.0
7.613709506596036,1.872032211377559,1.0
21.189393100067583,26.119578568712818,1.0
29.770562980908366,26.815490803093304,1.0
25.78173461227467,28.941814474706582,1.0
23.410071103255905,23.326736486650194,1.0
27.34422343979439,29.614066003342487,1.0
23.8188610321566,23.683817498791143,1.0
25.065842819970605,28.059418111316308,1.0
24.546486323296776,28.100950682296727,1.0
21.704521690327145,28.531052485624095,1.0
21.181786524732473,21.64717253350667,1.0
29.2421757622476,28.25977134565995,1.0
23.36348038805437,27.94102385702944,1.0
25.416617894196673,22.20071764357732,1.0
20.546879997209672,27.98663925072979,1.0
23.29022071657927,21.458435014782765,1.0
26.11811863450165,20.188754199187564,1.0
28.60933893752171,20.994775917648305,1.0
27.090287856214477,23.402813689958165,1.0
27.668075908077537,23.0069949966412,1.0
20.551899840932006,28.44911005599466,1.0
